"WasdeNumber","ReportDate","ReportTitle","Attribute","ReliabilityProjection","Commodity","Region","MarketYear","ProjEstFlag","AnnualQuarterFlag","Value","Unit","ReleaseDate","ReleaseTime","ForecastYear","ForecastMonth"
"658","March 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2023/24","Est.","Annual","835.00","1000 Metric Tons, Actual Weight","2025-03-11","12:00:00.0000000","2025","3"
"658","March 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2023/24","Est.","Annual","4436.00","1000 Metric Tons, Actual Weight","2025-03-11","12:00:00.0000000","2025","3"
"658","March 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2023/24","Est.","Annual","1418.00","1000 Metric Tons, Actual Weight","2025-03-11","12:00:00.0000000","2025","3"
"658","March 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2023/24","Est.","Annual","446.00","1000 Metric Tons, Actual Weight","2025-03-11","12:00:00.0000000","2025","3"
"658","March 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2023/24","Est.","Annual","761.00","1000 Metric Tons, Actual Weight","2025-03-11","12:00:00.0000000","2025","3"
"658","March 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2023/24","Est.","Annual","4704.00","1000 Metric Tons, Actual Weight","2025-03-11","12:00:00.0000000","2025","3"
"658","March 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2024/25","Proj.","Annual","1418.00","1000 Metric Tons, Actual Weight","2025-03-11","12:00:00.0000000","2025","3"
"658","March 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2024/25","Proj.","Annual","4553.00","1000 Metric Tons, Actual Weight","2025-03-11","12:00:00.0000000","2025","3"
"658","March 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2024/25","Proj.","Annual","956.00","1000 Metric Tons, Actual Weight","2025-03-11","12:00:00.0000000","2025","3"
"658","March 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2024/25","Proj.","Annual","957.00","1000 Metric Tons, Actual Weight","2025-03-11","12:00:00.0000000","2025","3"
