"WasdeNumber","ReportDate","ReportTitle","Attribute","ReliabilityProjection","Commodity","Region","MarketYear","ProjEstFlag","AnnualQuarterFlag","Value","Unit","ReleaseDate","ReleaseTime","ForecastYear","ForecastMonth"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2022/23","Est.","Annual","964.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2022/23","Est.","Annual","4627.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2022/23","Est.","Annual","835.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2022/23","Est.","Annual","1011.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2022/23","Est.","Annual","285.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2022/23","Est.","Annual","5224.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2023/24","Proj.","Annual","835.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2023/24","Proj.","Annual","4593.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2023/24","Proj.","Annual","889.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2023/24","Proj.","Annual","595.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2023/24","Proj.","Annual","494.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2023/24","Proj.","Annual","4747.00","1000 Metric Tons, Actual Weight","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","above_final","Coarse Grain","Foreign","","","Annual","14.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","average","Coarse Grain","Foreign","","","Annual","7.00","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","below_final","Coarse Grain","Foreign","","","Annual","28.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","confidence_interval","Coarse Grain","Foreign","","","Annual","1.90","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","largest","Coarse Grain","Foreign","","","Annual","24.60","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","root_mean_square_error","Coarse Grain","Foreign","","","Annual","1.10","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","smallest","Coarse Grain","Foreign","","","Annual",".40","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","above_final","Coarse Grain","Foreign","","","Annual","4.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","average","Coarse Grain","Foreign","","","Annual","11.40","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","below_final","Coarse Grain","Foreign","","","Annual","38.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","confidence_interval","Coarse Grain","Foreign","","","Annual","20.80","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","largest","Coarse Grain","Foreign","","","Annual","142.10","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","root_mean_square_error","Coarse Grain","Foreign","","","Annual","12.30","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","smallest","Coarse Grain","Foreign","","","Annual",".50","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","above_final","Coarse Grain","Foreign","","","Annual","14.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","average","Coarse Grain","Foreign","","","Annual","5.20","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","below_final","Coarse Grain","Foreign","","","Annual","28.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","confidence_interval","Coarse Grain","Foreign","","","Annual","13.80","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","largest","Coarse Grain","Foreign","","","Annual","21.50","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","root_mean_square_error","Coarse Grain","Foreign","","","Annual","8.20","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","smallest","Coarse Grain","Foreign","","","Annual",".10","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","above_final","Coarse Grain","Foreign","","","Annual","7.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","average","Coarse Grain","Foreign","","","Annual","10.60","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","below_final","Coarse Grain","Foreign","","","Annual","35.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","confidence_interval","Coarse Grain","Foreign","","","Annual","2.80","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","largest","Coarse Grain","Foreign","","","Annual","35.10","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","root_mean_square_error","Coarse Grain","Foreign","","","Annual","1.70","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","smallest","Coarse Grain","Foreign","","","Annual",".50","Million Metric Tons","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","above_final","Cotton","Foreign","","","Annual","20.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","average","Cotton","Foreign","","","Annual","2.20","Million 480-Pounds Bales","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","below_final","Cotton","Foreign","","","Annual","22.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","confidence_interval","Cotton","Foreign","","","Annual","6.80","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","largest","Cotton","Foreign","","","Annual","15.30","Million 480-Pounds Bales","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","root_mean_square_error","Cotton","Foreign","","","Annual","4.10","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Domestic Use","smallest","Cotton","Foreign","","","Annual",".10","Million 480-Pounds Bales","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","above_final","Cotton","Foreign","","","Annual","15.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","average","Cotton","Foreign","","","Annual","3.50","Million 480-Pounds Bales","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","below_final","Cotton","Foreign","","","Annual","27.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","confidence_interval","Cotton","Foreign","","","Annual","15.80","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","largest","Cotton","Foreign","","","Annual","14.00","Million 480-Pounds Bales","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","root_mean_square_error","Cotton","Foreign","","","Annual","9.40","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Ending Stocks","smallest","Cotton","Foreign","","","Annual",".00","Million 480-Pounds Bales","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","above_final","Cotton","Foreign","","","Annual","18.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","average","Cotton","Foreign","","","Annual","1.20","Million 480-Pounds Bales","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","below_final","Cotton","Foreign","","","Annual","24.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","confidence_interval","Cotton","Foreign","","","Annual","11.60","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","largest","Cotton","Foreign","","","Annual","5.80","Million 480-Pounds Bales","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","root_mean_square_error","Cotton","Foreign","","","Annual","6.90","Percent","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Exports","smallest","Cotton","Foreign","","","Annual",".00","Million 480-Pounds Bales","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","above_final","Cotton","Foreign","","","Annual","16.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","average","Cotton","Foreign","","","Annual","1.40","Million 480-Pounds Bales","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","below_final","Cotton","Foreign","","","Annual","25.00","Years","2024-03-08","12:00:00.0000000","2024","3"
"646","March 2024","Reliability of March Projections","Production","confidence_interval","Cotton","Foreign","","","Annual","3.70","Percent","2024-03-08","12:00:00.0000000","2024","3"
