"WasdeNumber","ReportDate","ReportTitle","Attribute","ReliabilityProjection","Commodity","Region","MarketYear","ProjEstFlag","AnnualQuarterFlag","Value","Unit","ReleaseDate","ReleaseTime","ForecastYear","ForecastMonth"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2022/23","Est.","Annual","964.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2022/23","Est.","Annual","4435.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2022/23","Est.","Annual","889.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2022/23","Est.","Annual","1070.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2022/23","Est.","Annual","45.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2022/23","Est.","Annual","5385.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2023/24","Proj.","Annual","889.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2023/24","Proj.","Annual","4639.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2023/24","Proj.","Annual","897.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2023/24","Proj.","Annual","1298.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2023/24","Proj.","Annual","45.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
"636","May 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2023/24","Proj.","Annual","5900.00","1000 Metric Tons, Actual Weight","2023-05-12","12:00:00.0000000","2023","5"
