"WasdeNumber","ReportDate","ReportTitle","Attribute","ReliabilityProjection","Commodity","Region","MarketYear","ProjEstFlag","AnnualQuarterFlag","Value","Unit","ReleaseDate","ReleaseTime","ForecastYear","ForecastMonth"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2021/22","Est.","Annual","1053.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2021/22","Est.","Annual","4629.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2021/22","Est.","Annual","964.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2021/22","Est.","Annual","1676.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2021/22","Est.","Annual","31.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2021/22","Est.","Annual","6185.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2022/23","Proj.","Annual","964.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2022/23","Proj.","Annual","4499.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2022/23","Proj.","Annual","937.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2022/23","Proj.","Annual","1123.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2022/23","Proj.","Annual","35.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2022/23","Proj.","Annual","5560.00","1000 Metric Tons, Actual Weight","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","above_final","Coarse Grain","Foreign","","","Annual","17.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","average","Coarse Grain","Foreign","","","Annual","6.30","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","below_final","Coarse Grain","Foreign","","","Annual","24.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","confidence_interval","Coarse Grain","Foreign","","","Annual","1.70","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","largest","Coarse Grain","Foreign","","","Annual","22.70","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","root_mean_square_error","Coarse Grain","Foreign","","","Annual","1.00","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","smallest","Coarse Grain","Foreign","","","Annual",".20","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","above_final","Coarse Grain","Foreign","","","Annual","6.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","average","Coarse Grain","Foreign","","","Annual","10.70","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","below_final","Coarse Grain","Foreign","","","Annual","35.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","confidence_interval","Coarse Grain","Foreign","","","Annual","20.20","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","largest","Coarse Grain","Foreign","","","Annual","144.90","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","root_mean_square_error","Coarse Grain","Foreign","","","Annual","12.00","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","smallest","Coarse Grain","Foreign","","","Annual",".50","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","above_final","Coarse Grain","Foreign","","","Annual","10.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","average","Coarse Grain","Foreign","","","Annual","4.70","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","below_final","Coarse Grain","Foreign","","","Annual","31.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","confidence_interval","Coarse Grain","Foreign","","","Annual","12.30","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","largest","Coarse Grain","Foreign","","","Annual","21.20","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","root_mean_square_error","Coarse Grain","Foreign","","","Annual","7.30","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","smallest","Coarse Grain","Foreign","","","Annual",".30","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","above_final","Coarse Grain","Foreign","","","Annual","8.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","average","Coarse Grain","Foreign","","","Annual","9.20","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","below_final","Coarse Grain","Foreign","","","Annual","33.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","confidence_interval","Coarse Grain","Foreign","","","Annual","2.50","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","largest","Coarse Grain","Foreign","","","Annual","42.10","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","root_mean_square_error","Coarse Grain","Foreign","","","Annual","1.50","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","smallest","Coarse Grain","Foreign","","","Annual",".30","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","above_final","Cotton","Foreign","","","Annual","18.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","average","Cotton","Foreign","","","Annual","1.60","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","below_final","Cotton","Foreign","","","Annual","23.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","confidence_interval","Cotton","Foreign","","","Annual","3.80","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","largest","Cotton","Foreign","","","Annual","7.80","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","root_mean_square_error","Cotton","Foreign","","","Annual","2.20","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","smallest","Cotton","Foreign","","","Annual",".20","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","above_final","Cotton","Foreign","","","Annual","16.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","average","Cotton","Foreign","","","Annual","2.80","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","below_final","Cotton","Foreign","","","Annual","25.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","confidence_interval","Cotton","Foreign","","","Annual","12.30","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","largest","Cotton","Foreign","","","Annual","8.00","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","root_mean_square_error","Cotton","Foreign","","","Annual","7.30","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Ending Stocks","smallest","Cotton","Foreign","","","Annual",".10","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","above_final","Cotton","Foreign","","","Annual","16.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","average","Cotton","Foreign","","","Annual",".90","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","below_final","Cotton","Foreign","","","Annual","25.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","confidence_interval","Cotton","Foreign","","","Annual","9.10","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","largest","Cotton","Foreign","","","Annual","3.90","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","root_mean_square_error","Cotton","Foreign","","","Annual","5.40","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Exports","smallest","Cotton","Foreign","","","Annual",".10","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","above_final","Cotton","Foreign","","","Annual","12.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","average","Cotton","Foreign","","","Annual","1.20","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","below_final","Cotton","Foreign","","","Annual","28.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","confidence_interval","Cotton","Foreign","","","Annual","3.30","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","largest","Cotton","Foreign","","","Annual","5.10","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","root_mean_square_error","Cotton","Foreign","","","Annual","2.00","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Production","smallest","Cotton","Foreign","","","Annual",".00","Million 480-Pounds Bales","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","above_final","Oilseed, Soybean","Foreign","","","Annual","21.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","average","Oilseed, Soybean","Foreign","","","Annual","2.40","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","below_final","Oilseed, Soybean","Foreign","","","Annual","20.00","Years","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","confidence_interval","Oilseed, Soybean","Foreign","","","Annual","3.60","Percent","2023-04-11","12:00:00.0000000","2023","4"
"635","April 2023","Reliability of April Projections","Domestic Use","largest","Oilseed, Soybean","Foreign","","","Annual","10.40","Million Metric Tons","2023-04-11","12:00:00.0000000","2023","4"
