"WasdeNumber","ReportDate","ReportTitle","Attribute","ReliabilityProjection","Commodity","Region","MarketYear","ProjEstFlag","AnnualQuarterFlag","Value","Unit","ReleaseDate","ReleaseTime","ForecastYear","ForecastMonth"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2023/24","Est.","Annual","835.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2023/24","Est.","Annual","4436.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2023/24","Est.","Annual","1418.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2023/24","Est.","Annual","446.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2023/24","Est.","Annual","761.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2023/24","Est.","Annual","4704.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Beginning Stocks","","Sugar","Mexico","2024/25","Proj.","Annual","1418.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Domestic","","Sugar","Mexico","2024/25","Proj.","Annual","4553.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Ending Stocks","","Sugar","Mexico","2024/25","Proj.","Annual","956.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Exports","","Sugar","Mexico","2024/25","Proj.","Annual","957.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Imports","","Sugar","Mexico","2024/25","Proj.","Annual","189.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Mexico Sugar Supply and Use and High Fructose Corn Syrup Consumption","Production","","Sugar","Mexico","2024/25","Proj.","Annual","4859.00","1000 Metric Tons, Actual Weight","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","above_final","Coarse Grain","Foreign","","","Annual","18.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","average","Coarse Grain","Foreign","","","Annual","6.10","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","below_final","Coarse Grain","Foreign","","","Annual","25.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","confidence_interval","Coarse Grain","Foreign","","","Annual","1.70","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","largest","Coarse Grain","Foreign","","","Annual","22.70","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","root_mean_square_error","Coarse Grain","Foreign","","","Annual","1.00","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","smallest","Coarse Grain","Foreign","","","Annual",".20","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","above_final","Coarse Grain","Foreign","","","Annual","6.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","average","Coarse Grain","Foreign","","","Annual","10.60","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","below_final","Coarse Grain","Foreign","","","Annual","37.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","confidence_interval","Coarse Grain","Foreign","","","Annual","19.70","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","largest","Coarse Grain","Foreign","","","Annual","144.90","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","root_mean_square_error","Coarse Grain","Foreign","","","Annual","11.70","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","smallest","Coarse Grain","Foreign","","","Annual",".50","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","above_final","Coarse Grain","Foreign","","","Annual","11.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","average","Coarse Grain","Foreign","","","Annual","4.90","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","below_final","Coarse Grain","Foreign","","","Annual","32.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","confidence_interval","Coarse Grain","Foreign","","","Annual","12.20","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","largest","Coarse Grain","Foreign","","","Annual","21.20","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","root_mean_square_error","Coarse Grain","Foreign","","","Annual","7.20","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","smallest","Coarse Grain","Foreign","","","Annual",".30","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","above_final","Coarse Grain","Foreign","","","Annual","9.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","average","Coarse Grain","Foreign","","","Annual","9.00","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","below_final","Coarse Grain","Foreign","","","Annual","34.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","confidence_interval","Coarse Grain","Foreign","","","Annual","2.50","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","largest","Coarse Grain","Foreign","","","Annual","42.10","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","root_mean_square_error","Coarse Grain","Foreign","","","Annual","1.50","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","smallest","Coarse Grain","Foreign","","","Annual",".30","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","above_final","Cotton","Foreign","","","Annual","18.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","average","Cotton","Foreign","","","Annual","1.60","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","below_final","Cotton","Foreign","","","Annual","25.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","confidence_interval","Cotton","Foreign","","","Annual","3.70","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","largest","Cotton","Foreign","","","Annual","7.80","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","root_mean_square_error","Cotton","Foreign","","","Annual","2.20","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","smallest","Cotton","Foreign","","","Annual",".20","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","above_final","Cotton","Foreign","","","Annual","18.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","average","Cotton","Foreign","","","Annual","3.10","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","below_final","Cotton","Foreign","","","Annual","25.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","confidence_interval","Cotton","Foreign","","","Annual","12.80","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","largest","Cotton","Foreign","","","Annual","9.10","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","root_mean_square_error","Cotton","Foreign","","","Annual","7.60","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","smallest","Cotton","Foreign","","","Annual",".10","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","above_final","Cotton","Foreign","","","Annual","17.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","average","Cotton","Foreign","","","Annual","1.00","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","below_final","Cotton","Foreign","","","Annual","26.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","confidence_interval","Cotton","Foreign","","","Annual","9.30","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","largest","Cotton","Foreign","","","Annual","3.90","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","root_mean_square_error","Cotton","Foreign","","","Annual","5.50","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","smallest","Cotton","Foreign","","","Annual",".10","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","above_final","Cotton","Foreign","","","Annual","12.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","average","Cotton","Foreign","","","Annual","1.10","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","below_final","Cotton","Foreign","","","Annual","30.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","confidence_interval","Cotton","Foreign","","","Annual","3.30","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","largest","Cotton","Foreign","","","Annual","5.10","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","root_mean_square_error","Cotton","Foreign","","","Annual","1.90","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Production","smallest","Cotton","Foreign","","","Annual",".00","Million 480-Pounds Bales","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","above_final","Oilseed, Soybean","Foreign","","","Annual","22.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","average","Oilseed, Soybean","Foreign","","","Annual","2.30","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","below_final","Oilseed, Soybean","Foreign","","","Annual","21.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","confidence_interval","Oilseed, Soybean","Foreign","","","Annual","3.50","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","largest","Oilseed, Soybean","Foreign","","","Annual","10.40","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","root_mean_square_error","Oilseed, Soybean","Foreign","","","Annual","2.10","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Domestic Use","smallest","Oilseed, Soybean","Foreign","","","Annual",".00","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","above_final","Oilseed, Soybean","Foreign","","","Annual","16.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","average","Oilseed, Soybean","Foreign","","","Annual","3.10","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","below_final","Oilseed, Soybean","Foreign","","","Annual","27.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","confidence_interval","Oilseed, Soybean","Foreign","","","Annual","20.30","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","largest","Oilseed, Soybean","Foreign","","","Annual","12.80","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","root_mean_square_error","Oilseed, Soybean","Foreign","","","Annual","12.10","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Ending Stocks","smallest","Oilseed, Soybean","Foreign","","","Annual",".00","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","above_final","Oilseed, Soybean","Foreign","","","Annual","19.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","average","Oilseed, Soybean","Foreign","","","Annual","2.60","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","below_final","Oilseed, Soybean","Foreign","","","Annual","24.00","Years","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","confidence_interval","Oilseed, Soybean","Foreign","","","Annual","18.60","Percent","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","largest","Oilseed, Soybean","Foreign","","","Annual","15.90","Million Metric Tons","2025-04-10","12:00:00.0000000","2025","4"
"659","April 2025","Reliability of April Projections","Exports","root_mean_square_error","Oilseed, Soybean","Foreign","","","Annual","11.10","Percent","2025-04-10","12:00:00.0000000","2025","4"
